id,frames,Wadell_Sphericity,Convexity,Krumbein_Sphericity,Zingg_S_I_Ratio,Zingg_I_L_Ratio,Potticary_Flatness,Potticary_Elongation,Tensor_Compactness,Tensor_Flakiness
595,6,0.8946838250157643,0.9397040050094448,0.8772774558815558,0.9966386231509122,0.8248033637869849,0.0031738728672886887,0.06890718997961066,0.7638580703438231,0.02263646447765784
596,8,0.8946214577266983,0.9397066039957542,0.8772107738061841,0.9965666640888561,0.8247670425127631,0.003245902690751892,0.06895505448421799,0.7638295842144491,0.02273753866763964
597,7,0.8904780495018567,0.9338515828856333,0.8724961879247308,0.9963665550405328,0.8187911690097966,0.0034017700818367302,0.07283130916486302,0.7581578369693182,0.024367621112140418
598,7,0.8890542009453996,0.9321909543951642,0.8709038178596578,0.9959899078715931,0.8169863681270653,0.0037611591590878866,0.0741092600377209,0.7564548544421436,0.02523803204642535
599,9,0.8946127553142705,0.9396159488780564,0.8772018793541416,0.9966047568754717,0.8246764009946013,0.0032070656889118254,0.06896922602710953,0.7637260808280386,0.022697725775499753
600,19,0.891306619577435,0.9348260789904145,0.8734113691470192,0.9964528734033758,0.819771358411606,0.003323866468336847,0.07205869347216134,0.7590374455179747,0.023949957692779585
604,11,0.8723873518206046,0.9107814952681521,0.8531527546682934,0.99431696805087,0.7951842807743648,0.005197620679003497,0.0892977177737707,0.7357937853638282,0.03337862556110807
605,20,0.8894178613724307,0.9321726377297455,0.871297015795808,0.9963560429486361,0.81706391458642,0.003400064577969412,0.07382027786898325,0.7564596777907427,0.0247070887613065
606,25,0.8850703369484011,0.9265576515694878,0.8664950116608485,0.9958588860251687,0.8111459718991634,0.0038447063610268137,0.07780504675514725,0.7508670334626382,0.026825347680802532
607,6,0.8842532027353082,0.9259428675460561,0.8656558280051243,0.995475790717385,0.8104816805826476,0.00421374575752351,0.07850978478609796,0.7502482829552805,0.027561768823123348
609,9,0.8717531914072758,0.9101358328121395,0.8525032491496172,0.994339563629844,0.7943780454870772,0.005165152982549949,0.08982223667294145,0.7351076782119149,0.03370774727503781
610,9,0.8781524211305508,0.9178929406170003,0.8591384051135218,0.995097897269509,0.8024803302059436,0.004514198097038186,0.08410049992871571,0.7428070477175839,0.03025819760401083
611,19,0.8720538709135954,0.9100903505517246,0.8527670301770546,0.9945629726756703,0.7944270845961898,0.004951963815579398,0.08962195106299525,0.7350350442565391,0.03326628459348669
612,8,0.892548554243334,0.9370123834022778,0.8748283237762485,0.996290532025424,0.8218069125528205,0.003498174250125885,0.07085579490087117,0.7609743888248481,0.02375164976730948
613,12,0.8721824546356858,0.9106049498409905,0.8529184990112455,0.9942573634060946,0.7948791605152496,0.005252944020968344,0.0894499315195773,0.7355467164249951,0.03352677646477528
615,11,0.8806926887890444,0.9211083817267691,0.861823003363433,0.9953679604963823,0.8055265211079219,0.0042720911118926275,0.08176524649901562,0.7454924612364939,0.02904987903592529
616,8,0.8729802873442915,0.911823069971967,0.8537094210544078,0.9943228201432661,0.795961469820101,0.005196615051115966,0.08867745801626917,0.736627033020655,0.03318569824419021
617,12,0.871104638542624,0.9090885650906945,0.8518587961007403,0.9944349310614846,0.7934506674335429,0.00506624559380321,0.09045471879373113,0.734209343721638,0.033857461805217176
618,17,0.8776463423770569,0.9170999403894939,0.8586217374466516,0.9951550635424528,0.8013994220184955,0.004445924287817131,0.08459282477936111,0.7415701141556449,0.03051082800897847
622,20,0.8742722608816503,0.9129740496232833,0.8550522727932478,0.994670802896673,0.7971510723845601,0.004873630965852903,0.0875924877732633,0.7375694585916562,0.03229339834430836
623,5,0.8820117179035025,0.9231497617115688,0.863229589903595,0.9952250719070435,0.8075698352839848,0.004433846101164818,0.08054643456476279,0.7475334753825542,0.028692415237282644
624,7,0.8767441365040126,0.9166436326503108,0.8576196642697944,0.9944497780366377,0.8008024921155956,0.005124559386685076,0.08528807166829165,0.7411130309442759,0.03148644247947305
